M_G,G-RP,BP-RP
9.743,1.167,2.55
9.743,1.194,2.641
9.744,1.175,2.592
9.745,1.15,2.498
9.745,1.301,2.56
9.747,1.163,2.564
9.747,1.289,2.662
9.747,1.172,2.573
9.747,1.171,2.598
9.747,1.182,2.644
9.749,1.22,2.721
9.751,1.267,2.947
9.752,1.295,2.915
9.754,1.132,2.455
9.754,1.141,2.477
9.754,1.072,2.24
9.754,1.122,2.405
9.755,1.179,2.591
9.756,1.175,2.564
9.758,1.408,2.547
9.758,1.126,2.417
9.759,1.121,2.397
9.759,1.167,2.494
9.76,1.164,2.572
9.761,1.158,2.447
9.762,1.093,2.306
9.763,1.317,3.283
9.765,1.156,2.541
9.765,1.147,2.505
9.765,1.165,2.573
9.765,1.144,2.487
9.766,1.151,2.512
9.767,1.153,2.513
9.767,1.164,2.559
9.768,1.227,2.724
9.768,1.237,2.89
9.768,1.161,2.551
9.769,1.257,2.703
9.77,1.129,2.44
9.773,1.13,2.439
9.773,1.168,2.583
9.774,1.101,2.337
9.775,1.163,2.538
9.775,1.215,2.758
9.776,1.154,2.517
9.776,1.231,2.811
9.777,1.16,2.554
9.778,1.178,2.596
9.778,1.333,3.37
9.778,1.194,2.675
9.778,1.072,2.238
9.779,1.221,2.618
9.779,1.182,2.605
9.78,1.199,2.678
9.782,1.271,2.914
9.782,1.173,2.594
9.784,1.166,2.561
9.785,1.192,2.64
9.785,1.152,2.524
9.786,1.163,2.557
9.786,1.177,2.609
9.786,1.166,2.586
9.787,1.123,2.416
9.787,1.146,2.472
9.788,1.146,2.472
9.788,1.137,2.464
9.789,1.218,2.809
9.789,1.175,2.612
9.79,1.105,2.338
9.79,1.118,2.387
9.79,1.186,2.654
9.792,1.151,2.495
9.793,1.185,2.625
9.795,1.176,2.611
9.796,1.173,2.582
9.797,1.206,2.594
9.797,1.179,2.592
9.798,1.141,2.475
9.798,1.183,2.64
9.8,1.172,2.581
9.802,1.159,2.536
9.802,1.162,2.559
9.803,1.216,2.784
9.803,1.204,2.712
9.804,1.174,2.597
9.805,1.144,2.483
9.805,1.15,2.5
9.805,1.193,2.675
9.806,1.134,2.442
9.807,1.186,2.642
9.808,1.193,2.652
9.811,1.208,2.741
9.811,1.185,2.634
9.812,1.116,2.39
9.812,1.122,2.379
9.813,1.232,2.816
9.813,1.123,2.416
9.813,1.5,2.295
9.813,1.145,2.485
9.814,1.25,2.929
9.814,1.162,2.56
9.818,1.144,2.478
9.818,1.16,2.545
9.818,1.137,2.466
9.818,1.173,2.591
9.819,1.155,2.51
9.82,1.174,2.61
9.82,1.138,2.46
9.82,1.113,2.364
9.821,1.149,2.509
9.822,1.176,2.593
9.822,1.144,2.468
9.822,1.172,2.612
9.822,1.152,2.497
9.822,1.152,2.497
9.824,1.202,2.692
9.824,1.195,2.686
9.825,1.145,2.485
9.825,1.171,2.54
9.825,1.123,2.339
9.826,1.164,2.539
9.827,1.241,2.852
9.828,1.174,2.583
9.828,1.181,2.62
9.828,1.204,2.717
9.829,1.132,2.435
9.83,1.16,2.535
9.831,1.322,2.534
9.831,1.644,2.328
9.832,1.153,2.491
9.833,1.158,2.548
9.833,1.202,2.706
9.835,1.183,2.628
9.836,1.666,2.517
9.836,1.171,2.557
9.836,1.136,2.46
9.837,1.209,2.739
9.837,1.076,2.252
9.838,1.113,2.373
9.839,1.104,2.339
9.84,1.164,2.561
9.84,1.147,2.501
9.841,1.148,2.507
9.841,1.211,2.77
9.842,1.195,2.655
9.843,1.148,2.489
9.844,1.094,2.31
9.844,1.153,2.526
9.846,1.114,2.374
9.847,1.207,2.707
9.847,1.239,2.884
9.847,1.159,2.533
9.848,1.132,2.429
9.848,1.171,2.595
9.848,1.147,2.507
9.849,1.137,2.456
9.849,1.184,2.646
9.85,1.169,2.583
9.852,1.225,2.794
9.852,1.24,2.848
9.853,1.259,2.671
9.854,1.203,2.73
9.854,1.149,2.506
9.855,1.196,2.664
9.856,1.142,2.484
9.857,1.115,2.384
9.857,1.199,2.665
9.857,1.166,2.573
9.858,1.171,2.6
9.859,1.177,2.579
9.859,1.146,2.485
9.859,1.21,2.643
9.86,1.292,3.149
9.86,1.087,2.29
9.86,1.163,2.556
9.861,1.202,2.708
9.861,1.186,2.621
9.861,1.098,2.328
9.862,1.193,2.688
9.863,1.186,2.65
9.864,1.154,2.537
9.864,1.156,2.532
9.865,1.158,2.56
9.865,1.166,2.585
9.866,1.314,2.624
9.866,1.1,2.327
9.867,1.102,2.326
9.867,1.152,2.524
9.869,1.128,2.428
9.87,1.164,2.535
9.87,1.115,2.374
9.87,1.23,2.849
9.87,1.17,2.561
9.87,1.227,2.811
9.872,1.13,2.427
9.872,1.191,2.687
9.872,1.15,2.502
9.873,1.231,2.79
9.874,1.176,2.614
9.874,1.159,2.541
9.875,1.088,2.283
9.876,1.1,2.325
9.877,1.163,2.561
9.878,1.171,2.588
9.878,1.238,2.859
9.878,1.144,2.471
9.88,1.56,2.444
9.88,1.168,2.597
9.88,1.168,2.589
9.881,1.165,2.52
9.881,1.147,2.49
9.882,1.212,2.742
9.883,1.124,2.415
9.885,1.23,2.762
9.885,1.181,2.451
9.885,1.193,2.674
9.885,1.185,2.659
9.886,1.167,2.575
9.886,1.191,2.656
9.886,1.111,2.367
9.887,1.152,2.491
9.887,1.165,2.572
9.888,1.161,2.545
9.888,1.171,2.591
9.889,1.38,2.76
9.89,1.235,2.701
9.89,1.197,2.711
9.891,1.243,2.786
9.891,1.11,2.367
9.892,1.09,2.306
9.892,1.138,2.47
9.894,1.167,2.552
9.895,1.135,2.467
9.895,1.155,2.532
9.895,1.129,2.434
9.896,1.238,2.864
9.896,1.178,2.563
9.896,1.183,2.597
9.897,1.138,2.46
9.897,1.256,2.979
9.897,1.184,2.64
9.897,1.222,2.817
9.898,1.15,2.484
9.899,1.292,2.52
9.9,1.178,2.578
9.9,1.147,2.502
9.9,1.139,2.467
9.901,1.191,2.669
9.901,1.125,2.409
9.902,1.159,2.536
9.902,1.158,2.546
9.902,1.273,2.967
9.903,1.15,2.525
9.903,1.245,2.432
9.904,1.093,2.3
9.905,1.179,2.63
9.906,1.218,2.801
9.906,1.193,2.68
9.907,1.306,2.675
9.907,1.149,2.504
9.907,1.109,2.374
9.908,1.13,2.449
9.909,1.19,2.669
9.91,1.181,2.621
9.911,1.166,2.572
9.911,1.127,2.421
9.912,1.185,2.595
9.912,1.141,2.482
9.914,1.593,2.297
9.914,1.312,2.677
9.914,1.126,2.436
9.915,1.128,2.43
9.916,1.486,2.732
9.918,1.119,2.408
9.918,1.205,2.715
9.918,1.165,2.529
9.918,1.195,2.729
9.92,1.115,2.244
9.92,1.109,2.353
9.921,1.196,2.678
9.921,1.126,2.416
9.921,1.214,2.363
9.921,1.749,1.029
9.921,1.196,2.693
9.922,1.168,2.569
9.923,1.204,2.733
9.923,1.202,2.717
9.924,1.179,2.598
9.925,1.132,2.457
9.925,1.185,2.651
9.925,1.12,2.4
9.925,1.179,2.614
9.926,1.112,2.396
9.927,1.186,2.609
9.929,1.219,2.773
9.929,1.142,2.488
9.929,1.151,2.524
9.93,1.178,2.628
9.931,1.17,2.589
9.931,1.847,2.709
9.932,1.187,2.654
9.932,1.213,2.775
9.932,1.151,2.521
9.932,1.169,2.581
9.933,1.351,2.438
9.934,1.168,2.582
9.935,1.127,2.406
9.935,1.179,2.542
9.935,1.168,2.566
9.936,1.16,2.538
9.937,1.108,2.359
9.937,1.185,2.629
9.937,1.163,2.572
9.938,1.167,2.54
9.938,1.336,2.437
9.939,1.173,2.595
9.939,1.196,2.69
9.94,1.15,2.49
9.94,1.176,2.614
9.94,1.171,2.597
9.94,1.209,2.73
9.941,1.186,2.659
9.942,1.531,2.519
9.942,1.139,2.497
9.942,1.195,2.667
9.944,1.135,2.451
9.944,1.178,2.636
9.945,1.156,2.542
9.945,1.233,2.86
9.946,1.153,2.507
9.946,1.175,2.595
9.946,1.167,2.589
9.947,1.172,2.544
9.948,1.19,2.625
9.949,1.201,2.348
9.949,1.148,2.505
9.949,1.151,2.518
9.949,1.148,2.51
9.95,1.136,2.459
9.95,1.205,2.723
9.951,1.25,2.686
9.952,1.158,2.543
9.952,1.152,2.521
9.952,1.168,2.585
9.953,1.648,2.28
9.953,1.188,2.665
9.954,1.191,2.654
9.954,1.258,2.655
9.954,1.151,2.515
9.955,1.155,2.532
9.955,1.152,2.505
9.956,1.184,2.611
9.956,1.224,2.509
9.957,1.154,2.537
9.958,1.173,2.602
9.959,1.194,2.679
9.961,1.191,2.68
9.962,1.224,2.809
9.962,1.287,2.815
9.962,1.172,2.578
9.963,1.135,2.47
9.963,1.145,2.467
9.963,1.174,2.606
9.964,1.672,2.726
9.965,1.195,2.706
9.967,1.136,2.445
9.967,1.217,2.776
9.967,1.169,2.589
9.968,1.112,2.382
9.969,1.134,2.45
9.973,1.154,2.501
9.974,1.195,2.676
9.975,1.209,2.732
9.975,1.121,2.407
9.976,1.16,2.578
9.976,1.188,2.643
9.976,1.144,2.492
9.977,1.168,2.564
9.977,1.159,2.564
9.977,1.162,2.569
9.978,2.139,2.611
9.978,1.143,2.479
9.98,1.168,2.577
9.981,1.632,2.649
9.982,1.132,2.439
9.982,1.181,2.621
9.982,1.306,3.249
9.983,1.212,2.764
9.983,1.193,2.676
9.984,1.205,2.744
9.984,1.108,2.353
9.985,1.185,2.635
9.985,1.106,2.342
9.985,1.198,2.707
9.985,1.142,2.487
9.985,1.163,2.552
9.986,1.162,2.557
9.987,1.156,2.511
9.987,1.16,2.534
9.987,1.182,2.61
9.987,1.182,2.638
9.987,1.151,2.535
9.988,1.145,2.511
9.989,1.135,2.482
9.989,1.137,2.454
9.989,1.153,2.532
9.989,1.263,2.898
9.989,1.136,2.471
9.99,1.199,2.681
9.99,1.166,2.57
9.991,1.207,2.712
9.991,1.197,2.664
9.991,1.209,2.731
9.992,1.184,2.647
9.993,1.658,2.636
9.994,1.197,2.689
9.994,1.13,2.447
9.997,1.177,2.599
9.997,1.144,2.492
9.997,1.162,2.565
9.998,1.155,2.535
9.998,1.173,2.587
9.998,1.153,2.534
9.998,1.196,2.705
9.999,1.599,2.512
9.999,1.111,2.365
9.999,1.074,2.233
10,1.138,2.473
10.001,1.191,2.671
10.002,1.149,2.496
10.002,1.247,2.908
10.002,1.149,2.501
10.003,1.159,2.49
10.003,1.143,2.478
10.004,1.134,2.453
10.005,1.166,2.581
10.007,1.499,2.757
10.008,1.205,2.709
10.008,1.203,2.732
10.008,1.168,2.563
10.008,1.227,2.515
10.009,1.141,2.479
10.009,1.391,2.395
10.009,1.153,2.512
10.01,1.21,2.735
10.011,1.176,2.613
10.012,1.147,2.51
10.012,1.217,2.747
10.012,1.176,2.598
10.012,1.143,2.502
10.013,1.203,2.589
10.013,1.152,2.515
10.013,1.163,2.528
10.013,1.294,2.422
10.013,1.152,2.533
10.013,1.185,2.651
10.013,1.2,2.697
10.014,1.215,2.758
10.014,1.165,2.574
10.015,1.205,2.727
10.015,1.205,2.708
10.015,1.132,2.475
10.015,1.194,2.677
10.016,1.203,2.712
10.016,1.163,2.572
10.017,1.165,2.594
10.017,1.118,2.397
10.018,1.167,2.579
10.018,1.21,2.69
10.018,1.193,2.651
10.02,1.16,2.566
10.021,1.136,2.485
10.022,1.182,2.637
10.024,1.154,2.542
10.024,1.209,2.758
10.024,1.196,2.686
10.025,1.216,2.721
10.026,1.168,2.569
10.026,1.141,2.473
10.026,1.358,2.661
10.027,1.267,3.016
10.027,1.171,2.584
10.027,1.172,2.572
10.027,1.143,2.485
10.029,1.351,2.593
10.029,1.199,2.701
10.029,1.196,2.69
10.031,1.146,2.484
10.032,1.211,2.716
10.032,1.289,3.146
10.033,1.18,2.607
10.033,1.504,2.566
10.033,1.129,2.414
10.035,1.167,2.64
10.036,1.174,2.599
10.037,1.167,2.574
10.037,1.186,2.646
10.038,1.146,2.48
10.039,1.164,2.577
10.042,1.172,2.597
10.043,1.174,2.593
10.043,1.149,2.532
10.043,1.173,2.604
10.043,1.16,2.541
10.044,1.179,2.626
10.046,1.185,2.607
10.046,1.184,2.642
10.046,1.183,2.642
10.047,1.154,2.541
10.047,1.143,2.465
10.047,1.186,2.605
10.048,1.165,2.578
10.049,1.805,2.644
10.049,1.17,2.534
10.049,1.122,2.394
10.05,1.167,2.585
10.051,1.195,2.679
10.052,1.164,2.554
10.052,1.169,2.52
10.052,1.187,2.657
10.054,1.215,2.76
10.055,1.502,2.594
10.056,1.162,2.511
10.056,1.156,2.538
10.056,1.124,2.405
10.057,1.153,2.511
10.057,1.229,2.805
10.057,1.172,2.593
10.058,1.18,2.617
10.06,1.802,2.618
10.061,1.134,2.444
10.061,1.198,2.661
10.061,1.195,2.687
10.062,1.15,2.515
10.063,1.158,2.544
10.065,1.163,2.564
10.066,1.196,2.705
10.066,1.213,2.68
10.066,1.104,2.354
10.066,1.155,2.531
10.066,1.162,2.537
10.067,1.157,2.501
10.067,1.118,2.383
10.067,1.245,2.76
10.068,1.186,2.632
10.068,1.748,2.667
10.068,1.128,2.425
10.068,1.18,2.633
10.069,1.221,2.766
10.07,1.202,2.619
10.071,1.193,2.661
10.072,1.223,2.789
10.072,1.272,2.339
10.072,1.202,2.573
10.073,1.139,2.478
10.074,1.202,2.712
10.075,1.597,2.694
10.075,1.193,2.681
10.076,1.126,2.421
10.076,1.22,2.768
10.077,1.148,2.504
10.077,1.175,2.616
10.078,1.134,2.46
10.078,1.207,2.678
10.079,1.191,2.612
10.079,1.137,2.464
10.079,1.158,2.539
10.079,1.186,2.646
10.08,1.166,2.572
10.081,1.188,2.674
10.081,1.208,2.64
10.081,1.203,2.661
10.081,1.42,3.745
10.082,1.135,2.461
10.082,1.247,2.764
10.083,1.087,2.277
10.084,1.092,2.294
10.085,1.179,2.632
10.085,1.169,2.593
10.085,1.232,2.863
10.085,1.149,2.49
10.086,1.161,2.543
10.088,1.206,2.711
10.089,1.191,2.675
10.089,1.185,2.656
10.09,1.195,2.676
10.09,1.209,2.337
10.091,1.162,2.562
10.091,1.181,2.648
10.092,1.201,2.681
10.092,1.186,2.655
10.092,1.151,2.527
10.092,1.24,2.506
10.094,1.186,2.609
10.094,1.115,2.403
10.095,1.154,2.527
10.096,1.174,2.562
10.097,1.197,2.716
10.097,1.223,2.828
10.097,1.149,2.518
10.098,1.215,2.654
10.098,1.257,2.622
10.098,1.158,2.519
10.099,1.194,2.685
10.099,1.166,2.575
10.099,1.128,2.434
10.1,1.166,2.57
10.1,1.167,2.558
10.102,1.205,2.699
10.103,1.169,2.595
10.103,1.515,2.65
10.106,1.171,2.616
10.106,1.15,2.508
10.106,1.168,2.582
10.107,1.165,2.498
10.107,1.099,2.301
10.107,1.154,2.523
10.107,1.224,2.728
10.107,1.16,2.535
10.108,1.171,2.592
10.109,1.129,2.525
10.109,1.189,2.661
10.109,1.209,2.751
10.109,1.214,2.696
10.11,1.127,2.426
10.111,1.22,2.788
10.112,1.066,2.212
10.112,1.198,2.733
10.113,1.15,2.506
10.114,1.185,2.647
10.114,1.228,2.739
10.115,1.177,2.641
10.115,1.212,2.796
10.116,1.212,2.751
10.116,1.285,2.869
10.116,1.145,2.502
10.116,1.187,2.675
10.117,1.097,2.3
10.118,1.131,2.416
10.118,1.645,2.499
10.118,1.229,2.476
10.118,1.196,2.679
10.119,1.277,3.07
10.12,1.181,2.65
10.121,1.148,2.461
10.121,1.229,2.476
10.122,1.293,2.604
10.123,1.141,2.466
10.123,1.168,2.66
10.123,1.151,2.518
10.125,1.189,2.658
10.125,1.415,3.914
10.126,1.154,2.529
10.126,1.192,2.664
10.126,1.234,2.612
10.126,1.193,2.679
10.127,1.205,2.699
10.127,1.155,2.533
10.128,1.185,2.542
10.128,1.202,2.711
10.128,1.149,2.499
10.129,1.146,2.502
10.13,1.168,2.561
10.13,1.165,2.564
10.131,1.23,2.839
10.131,1.17,2.573
10.132,1.168,2.581
10.132,1.198,2.74
10.132,1.155,2.526
10.133,1.131,2.437
10.133,1.16,2.551
10.133,1.215,2.771
10.134,1.186,2.641
10.135,1.204,2.719
10.135,1.166,2.576
10.137,1.495,3.99
10.138,1.207,2.75
10.139,1.149,2.529
10.14,1.26,2.817
10.14,1.199,2.705
10.14,1.19,2.668
10.142,1.165,2.572
10.142,1.208,2.741
10.143,1.141,2.479
10.144,1.164,2.565
10.145,1.176,2.598
10.145,1.166,2.572
10.145,1.168,2.588
10.146,1.201,2.708
10.147,1.202,2.716
10.147,1.172,2.596
10.147,1.202,2.732
10.148,1.143,2.331
10.149,1.157,2.55
10.15,1.673,2.6
10.15,1.195,2.676
10.151,1.166,2.596
10.151,1.108,2.365
10.151,1.148,2.513
10.152,1.594,2.597
10.152,1.16,2.577
10.153,1.19,2.612
10.153,1.19,2.673
10.154,1.423,3.95
10.154,1.207,2.729
10.155,1.176,2.593
10.155,1.182,2.636
10.155,1.165,2.575
10.155,1.593,2.529
10.156,1.184,2.655
10.156,1.167,2.57
10.157,0.769,1.151
10.157,1.134,2.447
10.158,1.12,2.402
10.158,1.171,2.6
10.158,1.177,2.623
10.159,1.113,2.373
10.16,1.221,2.76
10.161,1.185,2.649
10.161,1.749,2.586
10.161,1.177,2.611
10.162,1.169,2.596
10.163,1.135,2.454
10.164,1.279,2.546
10.164,1.217,2.673
10.165,1.191,2.673
10.165,1.273,2.885
10.165,1.153,2.52
10.166,1.164,2.574
10.166,1.169,2.583
10.167,1.176,2.6
10.167,1.192,2.683
10.168,1.183,2.659
10.168,1.196,2.67
10.168,1.216,2.788
10.168,1.204,2.69
10.169,1.33,2.452
10.169,1.174,2.599
10.169,1.164,2.546
10.17,1.216,2.732
10.17,1.175,2.596
10.171,1.168,2.585
10.171,1.14,2.503
10.171,1.192,2.695
10.173,1.186,2.642
10.174,1.236,2.885
10.174,1.164,2.56
10.175,1.137,2.485
10.175,1.755,2.594
10.175,1.323,2.798
10.176,1.193,2.656
10.176,1.181,2.647
10.177,1.188,2.665
10.178,1.179,2.611
10.178,1.163,2.568
10.178,1.18,2.624
10.178,1.181,2.657
10.179,1.531,2.571
10.179,1.171,2.587
10.179,1.19,2.666
10.18,1.19,2.664
10.18,1.14,2.475
10.18,1.2,2.711
10.181,1.188,2.649
10.181,1.192,2.683
10.181,1.166,2.565
10.183,1.159,2.555
10.183,1.228,2.816
10.184,1.21,2.747
10.184,1.124,2.446
10.185,1.203,2.714
10.186,1.16,2.553
10.186,1.166,2.562
10.186,1.176,2.619
10.187,1.17,2.596
10.188,1.173,2.59
10.188,1.197,2.691
10.188,1.154,2.535
10.189,1.145,2.493
10.191,1.209,2.774
10.192,1.153,2.501
10.192,1.248,2.433
10.194,1.593,2.529
10.195,1.17,2.588
10.196,1.172,2.574
10.198,1.184,2.64
10.198,1.369,3.414
10.199,1.183,2.611
10.199,1.2,2.657
10.199,1.196,2.686
10.199,1.233,2.733
10.2,1.162,2.588
10.201,1.071,2.224
10.201,1.173,2.56
10.202,1.157,2.547
10.202,1.201,2.734
10.203,1.156,2.493
10.203,1.164,2.56
10.203,1.16,2.553
10.203,1.177,2.632
10.205,1.206,2.7
10.205,1.182,2.646
10.206,1.213,2.77
10.206,1.18,2.626
10.207,1.167,2.586
10.209,1.118,2.385
10.209,1.192,2.669
10.21,1.167,2.577
10.21,1.699,2.626
10.21,1.169,2.599
10.211,1.165,2.553
10.212,1.185,2.657
10.213,1.135,2.454
10.214,1.163,2.558
10.214,1.114,2.366
10.214,1.208,2.739
10.215,1.198,2.711
10.215,1.156,2.505
10.216,1.157,2.521
10.217,1.111,2.363
10.219,1.163,2.568
10.219,1.159,2.555
10.22,1.197,2.7
10.221,1.201,2.718
10.221,1.168,2.596
10.221,1.174,2.606
10.222,1.165,2.564
10.223,1.188,2.639
10.224,1.169,2.591
10.224,1.203,2.749
10.226,1.187,2.651
10.226,1.168,2.571
10.226,1.158,2.553
10.227,1.189,2.646
10.227,1.18,2.615
10.227,1.188,2.664
10.227,1.159,2.546
10.227,1.171,2.601
10.228,1.134,2.449
10.228,1.195,2.628
10.228,1.141,2.483
10.229,1.202,2.706
10.229,1.202,2.709
10.231,1.226,2.837
10.231,1.218,2.775
10.231,1.304,2.625
10.232,1.187,2.644
10.232,1.218,2.654
10.233,1.187,2.648
10.235,1.885,2.561
10.236,1.35,2.289
10.236,1.171,2.593
10.239,1.233,2.818
10.239,1.184,2.654
10.24,1.164,2.459
10.242,1.105,2.329
10.242,1.337,2.669
10.242,1.19,2.651
10.243,1.207,2.737
10.243,1.164,2.459
10.244,1.163,2.542
10.244,1.207,2.744
10.244,1.189,2.668
10.244,1.22,2.8
10.245,1.177,2.63
10.245,1.207,2.721
10.246,1.196,2.697
10.246,1.196,2.7
10.247,1.153,2.523
10.247,1.16,2.546
10.248,1.245,2.835
10.248,1.699,2.626
10.248,1.216,2.791
10.248,1.215,2.783
10.249,1.247,2.446
10.249,1.215,2.789
10.25,1.218,2.792
10.251,1.203,2.703
10.251,1.333,2.714
10.251,1.151,2.507
10.252,1.183,2.649
10.253,1.204,2.724
10.253,1.159,2.566
10.254,1.197,2.708
10.254,1.169,2.59
10.255,1.171,2.588
10.255,1.167,2.587
10.255,1.209,2.702
10.256,1.152,2.521
10.256,1.217,2.769
10.257,1.175,2.631
10.258,1.181,2.651
10.258,1.179,2.428
10.259,1.159,2.564
10.26,1.159,2.558
10.26,1.178,2.62
10.261,1.198,2.719
10.261,1.184,2.649
10.262,1.145,2.462
10.262,1.726,2.705
10.262,1.182,2.625
10.263,1.15,2.529
10.263,1.233,2.867
10.264,1.146,2.47
10.265,1.186,2.657
10.265,1.139,2.48
10.265,1.151,2.513
10.266,1.196,2.698
10.266,1.17,2.593
10.267,1.179,2.621
10.268,1.452,2.454
10.269,1.516,2.398
10.269,1.172,2.589
10.271,1.208,2.756
10.272,1.185,2.657
10.272,1.157,2.55
10.274,1.155,2.523
10.274,1.155,2.519
10.274,1.165,2.567
10.274,1.199,2.694
10.275,1.184,2.639
10.275,1.165,2.552
10.275,1.207,2.768
10.276,1.151,2.515
10.276,1.182,2.645
10.276,1.222,2.823
10.276,1.19,2.688
10.276,1.222,2.75
10.278,1.219,2.697
10.279,1.174,2.603
10.279,1.139,2.424
10.279,1.209,2.743
10.28,1.274,3.058
10.28,1.257,2.775
10.28,1.263,3.027
10.28,1.205,2.702
10.28,1.217,2.806
10.281,1.16,2.56
10.283,1.199,2.694
10.284,1.176,2.591
10.284,1.222,2.77
10.285,1.146,2.488
10.286,1.124,2.384
10.286,1.15,2.507
10.287,1.173,2.601
10.287,1.198,2.703
10.287,1.47,2.206
10.287,1.188,2.668
10.287,1.219,2.799
10.288,1.321,3.117
10.288,1.176,2.616
10.289,1.136,2.472
10.289,1.166,2.584
10.289,1.216,2.741
10.29,1.208,2.744
10.291,1.214,2.785
10.291,1.195,2.694
10.296,1.126,2.439
10.296,1.234,2.867
10.297,1.218,2.706
10.297,1.196,2.677
10.298,1.159,2.542
10.298,1.198,2.676
10.298,1.163,2.584
10.299,1.158,2.548
10.301,1.196,2.698
10.302,1.204,2.745
10.303,1.167,2.591
10.303,1.178,2.621
10.303,1.227,2.817
10.306,1.196,2.677
10.306,1.19,2.677
10.306,1.163,2.558
10.306,1.138,2.46
10.306,1.204,2.606
10.307,1.146,2.505
10.307,1.152,2.521
10.308,1.172,2.6
10.308,1.16,2.524
10.309,1.134,2.455
10.309,1.171,2.607
10.31,1.194,2.705
10.31,1.134,2.432
10.312,1.29,2.745
10.313,1.193,2.69
10.314,1.173,2.601
10.314,1.627,2.516
10.314,1.189,2.644
10.315,1.192,2.669
10.315,1.412,2.619
10.315,1.225,2.839
10.317,1.2,2.687
10.318,1.102,2.333
10.319,1.191,2.685
10.319,1.193,2.678
10.32,1.176,2.632
10.32,1.192,2.705
10.32,1.253,2.603
10.321,1.225,2.794
10.321,1.2,2.737
10.322,1.197,2.692
10.322,1.217,2.769
10.322,1.176,2.619
10.323,1.158,2.534
10.323,1.149,2.485
10.324,1.186,2.647
10.324,1.175,2.602
10.325,1.163,2.602
10.325,1.684,2.659
10.326,1.202,2.726
10.326,1.259,2.898
10.327,1.518,2.566
10.327,1.117,2.392
10.327,1.127,2.437
10.328,1.222,2.814
10.329,1.19,2.66
10.33,1.158,2.447
10.33,1.174,2.591
10.331,1.167,2.569
10.331,1.141,2.491
10.332,1.197,2.679
10.333,1.175,2.613
10.334,1.169,2.581
10.334,1.245,2.71
10.334,1.168,2.582
10.334,1.082,2.284
10.334,1.242,2.921
10.335,1.14,2.487
10.335,1.163,2.552
10.335,1.257,2.879
10.335,1.212,2.752
10.337,1.189,2.678
10.337,1.177,2.656
10.337,1.173,2.608
10.339,1.134,2.456
10.339,1.132,2.434
10.339,1.808,2.729
10.341,1.218,2.799
10.342,1.174,2.569
10.342,1.241,2.827
10.342,1.217,2.781
10.343,1.567,2.658
10.343,1.17,2.591
10.343,1.279,3.034
10.344,1.177,2.514
10.344,1.188,2.685
10.344,1.211,2.785
10.344,1.211,2.763
10.345,1.299,2.578
10.345,1.637,2.574
10.345,1.178,2.64
10.346,1.028,2.139
10.346,1.161,2.567
10.347,1.173,2.601
10.347,1.213,2.717
10.347,1.188,2.679
10.348,1.186,2.654
10.348,1.162,2.543
10.348,1.229,2.879
10.348,1.206,2.741
10.35,1.161,2.573
10.351,1.124,2.428
10.352,1.197,2.693
10.352,1.124,2.421
10.352,1.123,2.408
10.352,1.22,2.808
10.353,1.213,2.76
10.353,1.156,2.526
10.354,1.233,2.781
10.354,1.193,2.657
10.354,1.262,2.986
10.355,1.196,2.701
10.356,1.124,2.411
10.356,1.225,2.653
10.356,1.226,2.84
10.356,1.195,2.711
10.357,1.218,2.792
10.357,1.154,2.514
10.358,1.229,2.843
10.358,1.26,2.908
10.358,1.184,2.636
10.359,1.224,2.832
10.36,1.207,2.685
10.361,1.139,2.478
10.362,1.235,2.862
10.362,1.192,2.677
10.364,1.221,2.81
10.365,1.225,2.801
10.365,1.206,2.505
10.365,1.194,2.696
10.365,1.162,2.544
10.366,1.171,2.585
10.367,1.153,2.528
10.367,1.18,2.644
10.368,1.197,2.71
10.368,1.287,2.988
10.369,1.271,2.968
10.369,1.185,2.653
10.37,1.204,2.728
10.371,1.223,2.796
10.371,1.23,2.876
10.371,1.118,2.39
10.373,1.202,2.674
10.374,1.177,2.58
10.374,1.4,3.177
10.374,1.226,2.837
10.374,1.152,2.535
10.375,1.223,2.806
10.376,1.189,2.65
10.376,1.17,2.593
10.378,1.201,2.731
10.378,1.157,2.531
10.379,1.226,2.844
10.379,1.158,2.552
10.38,1.172,2.596
10.38,1.144,2.524
10.381,1.203,2.636
10.382,1.093,2.311
10.383,1.196,2.69
10.384,1.22,2.783
10.385,1.116,2.396
10.385,1.159,2.576
10.385,1.704,2.666
10.386,1.189,2.684
10.387,1.201,2.73
10.388,1.145,2.482
10.388,1.209,2.752
10.389,1.187,2.657
10.389,1.207,2.677
10.391,1.206,2.735
10.391,1.201,2.709
10.392,1.259,2.619
10.395,1.205,2.749
10.395,1.151,2.524
10.396,1.176,2.633
10.397,1.247,2.956
10.397,1.143,2.468
10.398,1.197,2.696
10.4,1.208,2.728
10.401,1.13,2.433
10.401,1.115,2.09
10.402,1.193,2.683
10.402,1.284,3.116
10.402,1.221,2.802
10.403,1.182,2.646
10.403,1.182,2.642
10.404,1.256,2.974
10.405,1.463,2.733
10.406,1.172,2.638
10.407,1.477,2.415
10.407,1.192,2.661
10.407,1.186,2.648
10.407,1.203,2.744
10.408,1.19,2.625
10.408,1.19,2.685
10.408,1.161,2.576
10.411,1.143,2.52
10.412,1.085,2.288
10.412,1.213,2.747
10.412,1.208,2.748
10.412,1.178,2.608
10.413,1.156,2.525
10.413,1.234,2.854
10.413,1.155,2.56
10.416,1.129,2.449
