M_G,G-RP,BP-RP
14.62,1.573,3.289
14.621,1.426,3.019
14.621,1.496,2.952
14.621,1.43,2.793
14.622,1.501,2.561
14.623,1.544,3.287
14.623,1.586,2.993
14.623,1.51,2.892
14.623,1.49,3.496
14.624,1.493,2.926
14.624,1.528,2.932
14.625,1.482,2.163
14.625,1.512,3.486
14.626,1.513,2.631
14.628,1.504,3.874
14.628,1.526,3.373
14.628,1.546,2.24
14.629,1.404,2.279
14.629,1.475,2.838
14.629,1.522,3.257
14.633,1.546,3.45
14.634,1.476,2.807
14.634,1.426,2.062
14.634,1.529,4.345
14.635,1.506,3.646
14.639,1.502,2.345
14.641,1.446,3.159
14.641,1.546,4.094
14.641,1.495,3.873
14.642,1.556,2.575
14.643,1.533,3.743
14.644,1.553,3.329
14.644,1.535,3.483
14.646,1.524,3.267
14.646,1.563,2.291
14.647,1.494,4.316
14.647,1.519,4.271
14.647,1.671,4.721
14.647,1.491,2.683
14.647,1.513,4.341
14.648,1.482,2.693
14.648,1.521,3.883
14.649,1.563,4.554
14.649,1.521,4.394
14.651,1.624,3.953
14.651,1.517,3.633
14.652,1.513,2.194
14.653,1.48,3.91
14.655,1.495,2.978
14.655,1.491,3.515
14.656,1.428,2.08
14.656,1.499,2.824
14.656,1.507,3.268
14.658,1.415,2.602
14.659,1.557,3.543
14.659,1.52,4.376
14.659,1.433,2.198
14.659,1.526,4.51
14.659,1.496,2.406
14.66,1.514,2.814
14.66,1.49,4.587
14.661,1.499,3.354
14.661,1.525,3.575
14.663,1.509,3.166
14.663,1.541,3.876
14.664,1.594,4.848
14.665,1.509,2.219
14.667,1.507,4.59
14.667,1.52,3.144
14.668,1.479,3.083
14.669,1.564,3.847
14.669,1.518,3.56
14.669,1.531,4.008
14.672,1.532,3.33
14.672,1.592,3.958
14.673,1.496,3.912
14.673,1.515,3.407
14.674,1.53,3.029
14.674,1.444,2.495
14.674,1.515,3.781
14.674,1.528,2.171
14.675,1.552,3.351
14.676,1.516,2.877
14.677,1.511,3.542
14.678,1.469,2.918
14.678,1.577,2.099
14.679,2.207,3.325
14.679,1.473,3.513
14.68,1.51,2.255
14.681,1.498,2.241
14.681,2.226,3.211
14.681,1.526,3.353
14.682,1.484,3.269
14.683,1.522,2.834
14.683,1.481,2.973
14.683,1.506,4.637
14.685,1.556,4.188
14.685,1.496,2.99
14.685,1.562,2.445
14.686,1.504,2.859
14.686,1.464,2.291
14.687,1.724,4.113
14.688,1.51,3.228
14.688,1.62,3.253
14.688,1.509,3.762
14.689,1.466,1.864
14.689,1.421,2.326
14.689,1.494,3.817
14.689,1.544,4.212
14.69,1.503,3.017
14.69,1.537,2.522
14.69,1.562,3.005
14.691,1.537,3.908
14.691,1.568,2.627
14.692,1.526,3.016
14.692,1.495,3.688
14.693,1.545,2.481
14.694,1.503,4.195
14.695,1.461,3.334
14.696,1.511,3.256
14.697,0.599,1.047
14.697,1.53,4.605
14.697,1.478,3.469
14.697,1.545,2.503
14.699,1.408,1.652
14.699,1.583,2.629
14.7,1.547,4.669
14.7,1.513,3.959
14.701,1.52,3.646
14.701,1.481,2.502
14.701,1.499,2.354
14.701,1.523,3.526
14.701,1.546,2.733
14.701,1.513,3.401
14.701,1.516,3.651
14.702,1.478,2.468
14.703,1.552,3.034
14.703,1.652,3.113
14.705,1.549,3.404
14.707,1.516,3.401
14.707,1.548,3.045
14.708,1.44,3.136
14.708,1.5,3.728
14.71,1.502,3.085
14.711,1.447,2.246
14.711,1.706,4.078
14.712,1.479,2.404
14.713,1.849,4.918
14.714,1.447,2.889
14.714,1.52,3.187
14.714,1.461,3.234
14.714,1.537,4.271
14.714,1.511,3.423
14.715,1.515,3.547
14.716,1.421,2.449
14.716,1.561,2.546
14.717,1.562,2.985
14.718,1.57,2.62
14.718,1.548,3.402
14.719,1.506,1.547
14.719,1.555,3.288
14.719,1.558,3.059
14.719,1.521,2.734
14.721,1.49,2.836
14.721,1.566,2.583
14.721,1.519,2.884
14.722,1.451,3.015
14.722,1.519,2.531
14.722,1.517,2.969
14.723,1.522,3.458
14.723,1.477,2.829
14.724,1.581,3.604
14.726,1.451,2.823
14.726,1.487,3.708
14.726,1.649,2.355
14.727,1.495,2.025
14.727,1.525,2.606
14.727,1.624,2.484
14.728,1.509,2.277
14.729,1.535,3.709
14.729,1.506,4.616
14.73,1.532,3.344
14.73,1.626,4.567
14.731,1.534,2.435
14.732,1.786,4.578
14.733,1.5,2.52
14.733,1.451,3.265
14.737,1.55,2.568
14.737,1.543,2.887
14.737,1.473,2.803
14.737,1.539,2.583
14.738,1.534,3.046
14.739,1.541,3.925
14.739,1.574,3.149
14.739,1.544,3.106
14.741,1.465,2.241
14.741,1.589,4.109
14.742,1.505,4.054
14.742,1.493,2.513
14.743,1.539,2.72
14.743,1.555,3.304
14.744,1.539,2.113
14.744,1.456,2.095
14.744,1.553,2.709
14.746,1.495,2.449
14.746,1.466,3.149
14.747,1.548,3.456
14.747,1.518,2.945
14.747,1.521,3.756
14.747,1.601,3.103
14.748,1.473,2.832
14.748,1.518,3.958
14.749,1.475,2.948
14.749,1.017,2.064
14.75,1.493,3.28
14.751,1.52,3.805
14.751,1.525,3.613
14.752,1.459,2.553
14.752,1.469,3.054
14.752,1.499,2.674
14.753,1.467,2.314
14.756,1.62,2.205
14.757,1.515,3.944
14.757,1.576,2.902
14.757,1.518,3.215
14.758,1.481,2.789
14.758,1.468,2.133
14.76,1.466,2.734
14.76,1.535,4.747
14.761,1.408,3.187
14.762,1.496,3.85
14.762,1.534,3.013
14.763,1.54,4.246
14.764,1.521,3.402
14.764,1.539,2.797
14.764,1.493,2.394
14.764,1.521,3.536
14.767,1.513,4.681
14.768,1.562,3.368
14.768,1.446,2.325
14.769,1.642,2.274
14.769,1.5,2.66
14.769,1.501,3.09
14.771,1.566,2.844
14.772,1.503,3.211
14.772,1.548,2.498
14.772,1.504,2.654
14.772,1.488,2.737
14.773,1.537,4.013
14.773,1.505,2.997
14.775,1.526,3.421
14.775,1.49,2.968
14.775,1.507,3.257
14.776,1.493,3.83
14.776,1.498,2.511
14.776,1.566,2.757
14.777,1.57,3.599
14.778,1.531,4.654
14.778,1.538,4.44
14.779,1.542,3.529
14.779,1.546,3.693
14.78,1.689,4.698
14.78,1.534,4.279
14.78,1.414,2.409
14.78,1.56,3.536
14.782,1.573,2.954
14.782,1.54,3.247
14.783,1.638,2.206
14.786,1.459,2.546
14.786,1.54,4.739
14.788,1.511,2.752
14.788,1.493,2.705
14.789,1.506,3.003
14.789,1.487,3.237
14.79,1.499,2.56
14.79,1.535,4.845
14.791,1.687,2.772
14.791,1.484,2.956
14.791,1.513,3.719
14.791,1.521,3.976
14.792,1.524,4.058
14.792,1.53,3.378
14.794,1.563,3.509
14.795,1.554,2.588
14.796,1.519,3.274
14.797,1.516,2.173
14.797,1.449,3.233
14.798,1.606,2.687
14.798,1.536,4.274
14.799,1.504,3.505
14.799,1.536,4.582
14.8,1.522,3.846
14.8,1.48,1.998
14.801,1.627,4.161
14.802,1.533,2.81
14.802,1.564,2.97
14.804,1.488,2.125
14.804,1.533,2.823
14.806,1.522,3.355
14.806,1.579,4.811
14.806,1.527,4.422
14.807,1.511,3.669
14.808,1.405,1.697
14.808,1.375,2.144
14.808,1.553,3.966
14.808,1.497,3.941
14.809,2.196,4.509
14.811,1.638,2.881
14.811,1.55,2.283
14.811,1.554,2.455
14.812,1.546,2.804
14.812,1.35,2.173
14.812,1.476,2.616
14.813,1.539,4.101
14.813,1.537,3.435
14.813,1.55,4.25
14.813,1.677,2.992
14.814,1.477,2.33
14.815,1.571,3.036
14.815,1.602,1.959
14.816,1.449,3.248
14.816,1.522,3.393
14.817,1.531,2.847
14.817,1.553,2.96
14.818,1.444,2.605
14.818,1.531,3.626
14.819,1.615,2.362
14.82,1.575,2.564
14.821,1.572,2.658
14.822,1.529,2.36
14.822,1.541,3.547
14.822,1.498,3.203
14.822,1.491,3.33
14.823,1.496,3.498
14.825,1.492,2.362
14.825,1.498,2.632
14.826,1.495,3.256
14.827,1.524,4.786
14.827,1.549,2.803
14.827,1.544,4.44
14.828,1.533,2.409
14.829,1.516,3.652
14.829,1.557,4.087
14.83,1.535,2.785
14.83,1.545,2.886
14.831,1.698,4.192
14.831,1.528,3.369
14.831,1.502,2.992
14.831,1.487,3.241
14.833,1.704,4.452
14.833,1.545,3.387
14.834,1.466,3.377
14.835,1.485,2.726
14.836,1.5,4.992
14.836,1.492,3.005
14.837,1.48,3.881
14.837,1.5,3.504
14.839,1.507,3.358
14.84,1.565,2.886
14.842,1.543,2.899
14.842,1.504,2.801
14.842,1.742,4.239
14.842,1.7,2.041
14.843,1.532,3.923
14.843,1.519,3.084
14.844,1.432,3.342
14.845,1.562,3.86
14.845,1.526,2.766
14.845,1.544,3.386
14.846,1.507,3.029
14.847,1.514,2.122
14.85,1.442,2.489
14.85,1.539,4.299
14.851,1.463,3.814
14.851,1.552,2.965
14.853,1.525,3.557
14.853,1.536,4.475
14.854,1.532,4.584
14.856,1.594,2.834
14.856,1.672,1.545
14.86,1.508,2.771
14.86,1.541,4.384
14.86,1.532,3.716
14.86,1.757,4.5
14.861,1.537,4.344
14.861,1.611,3.046
14.861,1.515,3.398
14.862,1.533,3.878
14.862,1.508,4.504
14.864,1.727,4.064
14.864,1.526,2.331
14.864,1.565,2.522
14.865,1.511,4.196
14.865,1.675,4.996
14.866,1.49,3.083
14.866,1.568,2.788
14.866,1.541,4.444
14.866,1.516,2.958
14.867,1.484,2.702
14.867,1.552,3.269
14.868,1.591,3.545
14.868,1.557,4.126
14.869,1.662,2.745
14.87,1.508,3.278
14.87,1.579,4.139
14.87,1.494,2.521
14.871,1.476,2.666
14.871,1.504,1.283
14.872,1.533,3.007
14.872,1.537,4.821
14.873,1.475,3.203
14.874,1.541,4.547
14.874,1.444,2.002
14.875,1.453,1.995
14.875,1.506,2.32
14.876,1.538,4.381
14.877,1.52,2.611
14.877,1.566,3.316
14.877,1.625,2.47
14.877,1.554,4.483
14.879,1.53,3.961
14.879,1.461,3.135
14.879,1.561,2.987
14.88,1.474,3.147
14.881,1.596,2.767
14.881,1.491,2.399
14.882,1.479,2.331
14.882,1.553,3.08
14.882,1.508,2.916
14.884,1.527,4.367
14.884,1.627,3.258
14.884,1.563,3.78
14.885,1.548,4.112
14.885,1.544,3.023
14.886,1.532,3.441
14.888,1.528,3.309
14.888,1.55,3.675
14.888,1.557,4.437
14.89,1.523,3.689
14.89,1.51,4.05
14.89,1.51,2.639
14.891,1.486,3.186
14.893,1.538,3.217
14.893,1.532,4.693
14.894,1.5,3.637
14.894,1.392,2.143
14.896,1.534,2.975
14.896,1.542,3.367
14.897,1.552,3.988
14.897,1.546,4.41
14.897,1.52,3.359
14.897,1.447,2.295
14.899,1.538,3.614
14.9,1.533,3.069
14.9,1.527,4.584
14.902,1.511,2.296
14.902,1.602,3.455
14.902,1.511,2.863
14.904,1.579,3.933
14.905,1.66,4.835
14.906,1.492,2.709
14.906,1.525,2.62
14.907,1.541,4.697
14.908,1.606,2.17
14.908,1.483,2.438
14.909,1.504,3.062
14.909,1.536,3.811
14.91,1.489,2.61
14.91,1.493,2.663
14.91,1.54,3.183
14.911,1.506,2.878
14.912,1.545,2.775
14.913,1.442,2.573
14.913,1.555,4.18
14.913,1.531,3.034
14.915,1.538,2.317
14.916,1.571,3.065
14.917,1.453,2.63
14.917,1.589,3.973
14.917,1.528,3.203
14.918,1.554,3.315
14.919,1.602,1.944
14.919,1.526,3.291
14.92,1.513,4.426
14.921,1.516,2.845
14.921,1.508,3.2
14.922,1.474,2.27
14.922,1.538,3.313
14.924,1.448,2.032
14.924,1.521,3.7
14.926,1.62,1.892
14.927,1.403,2.373
14.928,1.521,3.642
14.928,1.519,2.552
14.929,1.504,3.587
14.929,1.525,3.092
14.931,1.506,3.035
14.932,1.508,2.999
14.932,1.553,4.031
14.932,1.531,2.846
14.932,1.548,4.282
14.932,1.541,2.464
14.932,1.539,3.715
14.934,1.548,3.727
14.935,1.473,2.872
14.935,1.504,3.534
14.936,1.507,3.151
14.936,1.528,3.829
14.937,1.509,2.596
14.937,1.424,2.318
14.939,1.553,2.045
14.939,1.531,2.96
14.941,1.556,3.997
14.942,1.539,3.037
14.942,1.497,4.25
14.942,1.483,2.168
14.944,1.456,2.999
14.944,1.488,3.513
14.944,1.504,2.149
14.945,1.56,5.043
14.946,1.574,4.563
14.948,1.548,3.273
14.948,1.477,2.511
14.949,1.494,3.251
14.949,1.498,1.878
14.95,1.486,2.503
14.95,1.503,2.487
14.95,1.669,3.057
14.951,1.62,2.591
14.951,1.546,3.399
14.952,1.515,3.648
14.953,1.64,2.068
14.953,1.553,3.115
14.954,1.546,2.476
14.954,1.548,4.014
14.954,1.542,3.844
14.954,1.51,2.875
14.955,1.494,2.947
14.957,1.498,2.942
14.958,1.596,2.646
14.959,1.535,3.079
14.96,1.536,3.591
14.961,1.498,3.261
14.961,1.583,2.495
14.962,1.552,3.745
14.963,1.474,2.451
14.966,1.529,4.127
14.968,1.57,3.581
14.968,1.488,2.414
14.968,1.494,2.115
14.969,1.551,2.549
14.97,1.561,2.758
14.97,1.546,3.562
14.97,1.468,2.442
14.97,1.694,4.972
14.971,1.527,2.802
14.971,1.495,3.669
14.971,1.561,2.951
14.971,1.593,2.069
14.972,1.519,3.739
14.973,1.526,2.513
14.974,1.513,2.674
14.974,1.617,2.249
14.975,1.555,3.551
14.977,1.504,2.954
14.978,1.544,2.393
14.979,1.575,2.075
14.98,1.442,2.112
14.98,1.597,5.023
14.983,1.544,3.594
14.983,1.523,3.178
14.984,1.497,2.59
14.984,1.53,3.613
14.984,1.51,4.893
14.985,1.533,3.304
14.985,1.518,2.79
14.985,1.53,3.356
14.987,1.586,4.835
14.987,1.539,3.721
14.987,1.543,3.45
14.988,1.468,2.309
14.988,1.508,2.134
14.988,1.527,2.86
14.988,1.612,3.918
14.989,1.507,2.749
14.989,1.598,2.718
14.989,1.575,2.282
14.993,1.583,2.595
14.993,1.55,4.599
14.994,1.524,3.096
14.995,1.509,2.641
14.995,1.504,2.888
14.995,1.433,1.758
14.996,1.523,3.192
14.996,1.48,3.144
14.996,1.572,3.247
14.996,1.54,3.639
14.997,1.458,2.803
14.998,1.633,2.527
15.001,1.539,2.836
15.001,1.611,3.294
15.002,1.533,4.023
15.002,1.541,4.88
15.002,1.571,2.77
15.003,1.573,2.758
15.005,1.56,4.047
15.005,1.568,2.573
15.005,1.535,4.043
15.007,1.621,2.723
15.007,1.573,4.59
15.007,1.579,4.524
15.01,1.542,4.582
15.012,1.496,2.955
15.012,1.624,3.47
15.012,1.548,4.461
15.012,1.598,2.445
15.012,1.591,3.368
15.013,1.482,2.273
15.013,1.527,2.87
15.013,1.556,2.786
15.013,1.502,3.11
15.015,1.487,3.46
15.015,1.502,2.438
15.016,1.536,4.59
15.016,1.45,3.195
15.016,1.511,3.262
15.016,1.58,2.858
15.017,1.41,2.53
15.017,1.48,2.2
15.018,1.642,4.974
15.018,1.55,3.834
15.018,1.556,4.508
15.018,1.553,4.726
15.02,1.571,2.885
15.02,1.46,1.838
15.02,1.542,2.813
15.021,1.492,2.667
15.021,1.445,2.239
15.023,1.502,2.372
15.023,1.523,4.736
15.023,1.495,2.188
15.023,1.506,2.73
15.024,1.543,3.81
15.024,1.522,2.64
15.025,1.463,2.701
15.026,1.457,2.16
15.028,1.542,3.722
15.029,1.585,2.288
15.029,1.447,2.448
15.029,1.571,4.718
15.03,1.544,3.44
15.031,1.52,2.745
15.031,1.561,2.752
15.031,1.499,2.499
15.032,1.545,3.769
15.033,1.56,3.99
15.034,1.528,3.152
15.034,1.606,2.231
15.034,1.539,2.94
15.034,1.515,4.625
15.035,1.552,4.373
15.037,1.457,1.629
15.04,1.466,3.18
15.042,1.378,2.343
15.042,1.517,3.646
15.042,1.519,2.478
15.043,1.504,2.969
15.043,1.534,3.451
15.044,1.537,3.186
15.044,1.549,4.263
15.046,1.535,3.029
15.046,1.516,4.831
15.047,1.534,4.323
15.048,1.542,2.809
15.049,1.502,3.958
15.05,1.532,3.3
15.05,1.519,3.625
15.051,1.535,4.552
15.053,1.521,3.169
15.053,1.54,3.009
15.053,1.442,2.225
15.053,1.591,4.685
15.053,1.558,4.752
15.054,1.554,3.656
15.054,1.564,2.68
15.056,1.544,3.824
15.058,1.514,4.938
15.058,1.489,2.529
15.059,1.457,2.641
15.06,1.55,2.75
15.06,1.559,3.314
15.062,1.475,2.719
15.063,1.512,2.448
15.063,1.528,3.841
15.064,1.503,2.87
15.065,1.497,2.935
15.065,1.554,2.771
15.066,1.441,2.469
15.067,1.591,2.451
15.067,1.567,2.761
15.073,1.545,3.326
15.073,1.613,3.732
15.074,1.537,2.792
15.076,1.382,2.236
15.076,1.502,3.048
15.077,1.506,2.044
15.078,1.504,3.213
15.08,1.538,4.703
15.081,1.494,3.181
15.081,1.569,1.979
15.084,1.563,2.49
15.085,1.496,1.548
15.085,1.574,2.279
15.086,1.553,3.705
15.087,1.535,3.379
15.088,1.535,2.306
15.09,1.619,2.755
15.091,1.562,2.766
15.091,1.556,3.999
15.092,1.531,2.874
15.094,1.53,3.644
15.094,1.552,2.416
15.094,1.518,4.754
15.095,1.522,2.596
15.096,1.578,3.601
15.096,1.502,2.383
15.096,1.552,4.541
15.098,1.564,4.443
15.099,1.559,4.668
15.099,1.564,2.295
15.1,1.519,4.817
15.1,1.491,2.379
15.101,1.534,2.798
15.102,1.531,3.88
15.102,1.473,3.053
15.103,1.546,3.065
15.104,1.479,2.807
15.107,1.555,4.635
15.108,1.51,4.261
15.109,1.527,2.408
15.112,1.525,3.818
15.112,1.585,2.148
15.112,1.505,3.232
15.117,1.555,4.784
15.117,1.565,2.126
15.119,1.524,4.649
15.119,1.476,2.514
15.12,1.549,3.015
15.122,1.412,2.277
15.122,1.53,2.869
15.124,1.63,4.209
15.125,1.528,2.554
15.125,1.514,4.004
15.125,1.528,3.678
15.125,1.54,4.054
15.125,1.513,2.637
15.127,1.556,2.654
15.127,1.561,3.368
15.127,1.517,2.948
15.129,1.552,4.67
15.131,1.549,4.469
15.132,1.529,3.811
15.132,1.563,3.447
15.133,1.597,2.82
15.134,1.559,3.58
15.134,1.517,2.927
15.134,1.559,2.529
15.136,1.571,4.743
15.136,1.56,4.426
15.136,1.606,2.533
15.137,1.499,2.004
15.138,1.548,3.165
15.139,1.524,3.129
15.14,1.568,3.391
15.141,1.491,3.155
15.141,1.55,3.577
15.141,1.562,4.269
15.142,1.564,3.299
15.143,1.52,2.149
15.144,1.448,2.549
15.145,1.579,2.431
15.146,0.587,0.982
15.146,1.555,2.956
15.146,1.566,2.893
15.147,1.559,3.992
15.148,1.53,2.648
15.148,1.515,3.078
15.15,1.548,3.06
15.151,1.534,3.616
15.153,1.559,4.469
15.154,1.596,3.924
15.156,1.559,4.779
15.158,1.57,3.719
15.159,1.521,4.396
15.159,1.545,4.119
15.159,1.556,4.673
15.162,1.549,4.473
15.165,1.517,3.015
15.166,1.518,2.318
15.167,1.545,4.563
15.167,1.558,4.109
15.172,1.53,2.9
15.174,1.487,3.107
15.175,1.494,2.226
15.176,1.558,2.125
15.176,1.567,3.515
15.177,1.498,2.732
15.178,1.626,3.351
15.18,2.006,4.699
15.18,1.605,3.599
15.181,1.554,2.188
15.182,1.554,3.803
15.183,1.542,5.001
15.183,1.478,1.899
15.183,1.604,2.456
15.184,1.557,4.227
15.184,1.558,4.675
15.185,1.084,2.135
15.185,1.523,4.731
15.186,1.014,1.306
15.186,1.56,5.049
15.187,1.56,4.009
15.187,1.711,2.369
15.189,1.542,2.822
15.189,1.578,2.229
15.19,1.604,4.688
15.191,1.557,4.642
15.192,1.52,3.339
15.192,1.55,3.613
15.193,1.508,3.396
15.193,1.52,2.299
15.195,1.593,3.102
15.195,1.528,2.936
15.196,1.733,4.1
15.198,1.574,3.011
15.201,1.494,3.074
15.204,1.559,3.73
15.207,1.558,4.56
15.207,1.577,2.031
15.208,1.546,4.659
15.209,1.545,4.767
15.21,1.005,1.353
15.213,1.53,3.429
15.214,1.526,4.695
15.214,1.629,3.562
15.214,1.572,4.773
15.215,1.546,2.404
15.215,1.564,4.582
15.215,1.629,2.367
15.216,1.75,3.376
15.218,1.571,2.231
15.219,1.534,3.514
15.221,1.588,3.261
15.223,1.564,3.232
15.223,1.525,2.316
15.224,1.433,2.288
15.224,1.545,3.402
15.224,1.553,2.461
15.225,1.547,3.73
15.23,1.521,3.089
15.233,1.501,2.686
15.234,1.499,2.619
15.234,1.525,2.873
15.234,1.58,2.231
15.236,1.654,3.564
15.237,1.564,2.8
15.238,1.554,3.009
15.239,1.548,2.22
15.24,1.587,3.668
15.24,1.565,3.96
15.241,1.563,2.395
15.248,1.563,4.897
15.251,1.592,3.231
15.251,1.523,2.911
15.253,1.473,3.582
15.256,1.536,2.83
15.256,1.473,2.668
15.257,1.609,2.346
15.257,1.535,4.355
15.259,1.566,4.974
15.263,1.483,2.516
15.265,1.555,2.752
15.266,1.577,4.146
15.269,1.559,2.919
15.269,1.523,2.408
15.269,1.593,3.248
15.269,1.553,2.545
15.27,1.553,4.228
15.27,1.469,2.794
15.272,1.536,2.276
15.273,1.528,3.064
15.273,1.588,2.883
15.276,1.528,4.64
15.276,1.547,4.043
15.277,1.553,3.287
15.278,1.573,4.075
15.28,1.728,5.096
15.281,1.61,3.032
15.281,1.586,1.705
15.283,1.559,2.582
15.284,1.544,4.388
15.286,1.531,3.159
15.287,1.55,3.256
15.288,1.467,2.4
15.29,1.574,2.419
15.29,1.565,4.862
15.291,1.577,1.858
15.293,1.578,3.652
15.293,1.549,3.174
15.294,1.54,2.542
15.295,1.526,2.573
15.297,1.525,3.114
15.301,1.568,4.144
15.303,1.573,4.189
15.306,1.573,4.385
15.308,1.566,2.643
15.309,1.549,2.986
15.309,1.568,4.158
15.31,1.542,3.279
15.31,1.537,2.505
15.312,1.583,3.123
15.312,1.554,4.424
15.317,1.556,2.99
15.318,1.492,2.939
15.319,1.563,2.606
15.321,1.578,2.72
15.324,1.44,1.878
15.325,1.561,4.061
15.327,1.462,2.307
15.327,1.566,4.468
15.328,1.552,3.372
15.333,1.592,2.025
15.333,1.486,2.671
15.334,1.563,4.544
15.335,1.545,2.916
15.335,1.624,2.504
15.34,1.555,3.486
15.34,1.564,3.242
15.342,1.547,2.268
15.342,1.551,3.629
15.343,1.474,2.565
15.343,1.55,2.599
15.343,1.446,2.837
15.343,1.648,1.941
15.344,1.544,3.202
15.344,1.567,4.426
15.344,1.548,3.052
15.345,1.542,3.947
15.346,1.579,5.201
15.35,1.552,2.876
15.355,1.517,2.325
15.356,1.653,2.192
15.357,1.564,3.479
15.358,1.533,4.662
15.36,1.604,3.977
15.36,1.552,3.755
15.367,1.639,2.255
15.368,1.553,2.83
15.369,1.58,2.072
15.37,1.552,2.482
15.372,1.579,3.044
15.374,1.567,5.06
15.375,1.566,4.285
15.377,1.534,3.826
15.38,1.532,2.663
15.381,1.558,3.717
15.382,1.568,4.807
15.382,1.534,5.074
15.383,1.589,4.405
15.384,1.557,2.712
15.385,1.561,2.581
15.386,1.531,3.359
15.387,1.563,3.803
15.388,1.529,3.187
15.388,1.526,4.969
15.392,1.502,2.737
15.392,1.674,2.284
15.393,1.544,4.077
15.396,1.515,2.655
15.396,1.549,2.984
15.397,1.493,3.3
15.397,1.542,4.513
15.399,1.565,4.954
15.402,1.525,2.648
15.403,1.568,4.545
15.403,1.529,3.145
15.406,1.57,2.79
15.409,1.583,4.388
15.409,1.577,2.34
15.409,1.545,2.245
15.411,1.563,5.265
15.412,1.578,2.556
15.412,1.555,2.615
15.413,1.558,4.388
15.414,1.627,3.001
15.418,1.579,2.937
15.418,1.821,2.301
15.42,1.458,1.977
15.42,1.516,2.734
15.421,1.562,5.019
15.424,1.534,3.35
15.426,1.672,3.182
15.428,1.429,2.698
15.434,1.546,2.926
15.435,1.619,3.058
15.435,1.539,4.86
15.435,1.529,2.813
15.436,1.596,2.971
15.438,1.553,2.182
15.438,1.52,3.224
15.439,1.7,2.558
15.44,1.725,2.853
15.441,1.544,4.78
15.441,1.557,4.334
15.442,1.529,4.971
15.447,1.637,2.387
15.448,1.547,2.138
15.448,1.589,3.496
15.451,1.568,2.382
15.451,1.541,2.401
15.454,1.598,2.962
15.454,1.524,2.36
15.455,1.537,2.757
15.455,1.504,2.037
15.459,1.594,2.831
15.459,1.489,2
15.461,1.632,3.471
15.462,1.563,4.848
15.464,1.517,2.322
15.465,1.592,4.278
15.47,1.748,4.275
15.471,1.53,3.124
15.473,1.565,2.757
15.475,1.481,2.159
15.48,1.571,4.36
15.48,1.535,2.69
15.481,1.468,2.031
15.484,1.635,4.205
15.485,1.547,3.249
15.488,1.587,2.273
15.489,1.577,4.019
15.497,1.573,4.09
15.499,0.622,1.103
15.503,1.541,2.555
15.504,1.55,3.183
15.507,1.519,2.399
15.507,1.561,3.199
15.51,1.527,4.863
15.511,1.576,3.78
15.512,1.55,4.339
15.516,1.649,2.373
15.519,1.571,2.686
15.524,1.563,3.453
15.525,1.556,3.507
15.528,1.399,1.375
15.528,1.588,4.393
15.531,1.568,4.398
15.532,1.597,2.805
15.533,1.522,2.88
15.538,1.551,1.982
15.541,1.492,2.9
15.542,1.569,2.693
15.544,1.576,3.931
15.544,1.581,4.339
15.547,1.557,2.159
15.55,1.579,2.64
15.552,1.544,2.618
15.553,1.573,5.033
15.559,1.502,2.39
15.559,1.387,1.895
15.562,1.853,2.813
15.563,1.597,2.826
15.563,1.379,2.139
15.564,1.539,5.238
15.565,1.573,4.984
15.57,1.564,2.551
15.571,1.573,4.35
15.572,0.6,1.13
15.573,1.608,3.193
15.575,1.568,4.053
15.575,1.557,5.146
15.58,1.586,3.983
15.58,1.545,2.498
15.582,1.6,2.618
15.583,1.56,3.78
15.588,1.573,4.526
15.588,1.528,2.659
15.589,1.543,2.873
15.591,1.5,2.561
15.592,1.484,2.71
15.594,1.524,2.507
15.596,1.552,2.197
15.597,1.569,3.21
15.602,1.54,4.625
15.602,2.169,3.036
15.602,1.568,4.076
15.603,1.581,2.923
15.604,1.569,5.101
15.605,1.579,4.738
15.605,1.573,4.837
15.61,1.576,4.982
15.61,1.525,2.963
15.612,1.489,2.728
15.612,1.578,4.483
15.613,1.54,2.676
15.614,1.543,3.596
15.616,1.582,4.489
15.619,1.563,2.75
15.623,1.574,4.485
15.627,1.537,2.355
15.627,1.578,5.017
15.628,1.558,3.237
15.629,1.583,4.147
15.631,1.609,2.247
15.632,1.543,2.352
15.634,1.508,2.921
15.636,1.502,3.01
15.638,1.239,2.864
15.639,1.539,4.902
15.64,1.699,4.272
15.642,1.599,3.101
15.649,1.568,5.022
15.649,1.572,5.066
15.652,1.579,2.423
15.661,1.61,3.26
15.661,1.529,2.848
15.666,1.541,2.827
15.666,1.675,4.088
15.667,1.583,3.449
15.67,1.58,4.883
15.672,1.581,3.142
15.673,1.609,4.503
15.677,1.615,3.246
15.68,1.558,2.699
15.688,1.564,4.512
15.689,1.572,3.211
15.69,1.573,4.041
15.691,1.57,4.59
15.697,1.546,2.595
15.697,1.555,5.116
15.7,1.579,4.679
15.7,1.565,3.025
15.701,1.527,3.208
15.704,1.482,2.536
15.71,1.592,2.351
15.715,1.58,4.621
15.718,1.561,5.24
15.719,1.553,3.246
15.723,1.577,4.872
15.724,1.59,3.29
15.727,1.106,2.159
15.73,1.556,3.339
15.732,1.586,4.192
15.732,1.523,3.671
15.737,1.538,3.132
15.741,1.615,2.38
15.741,1.626,3.346
15.741,1.705,1.719
15.742,1.581,4.603
15.747,1.579,5.014
15.748,1.581,4.855
15.75,1.655,2.755
15.765,1.5,2.277
15.768,1.581,4.117
15.769,1.441,2.539
